0.05 0.0 0.0
0.15000000000000002 0.0 0.0
0.25 0.0 0.0
0.35000000000000003 0.0 0.0
0.45 0.0 0.0
0.55 0.0 0.0
0.65 0.0 0.0
0.75 0.0 0.0
0.8500000000000001 0.0 0.0
0.9500000000000001 0.0 0.0
1.05 0.0 0.0
1.1500000000000001 0.0 0.0
1.25 0.0 0.0
1.35 0.0 0.0
1.4500000000000002 0.0 0.0
1.55 1.7956959979487714 0.025
1.6500000000000001 96.66646962764369 1.55
1.75 2.8176209238760936 1.6
1.85 0.0 1.6
1.9500000000000002 0.0 1.6
2.0500000000000003 0.0 1.6
2.15 0.0 1.6
2.25 0.0 1.6
2.35 0.0 1.6
2.45 0.0 1.6
2.5500000000000003 0.0 1.6
2.6500000000000004 0.0 1.6
2.75 0.0 1.6
2.85 0.0 1.6
2.95 0.0 1.6
3.0500000000000003 0.0 1.6
3.1500000000000004 0.0 1.6
3.25 0.0 1.6
3.35 0.0 1.6
3.45 0.7251172301994198 1.65
3.5500000000000003 1.3696871880677763 1.75
3.6500000000000004 5.506591405268464 2.175
3.75 6.751204057706427 2.725
3.85 6.4050663187459875 3.275
3.95 4.701953823298036 3.7
4.05 2.3678665577503732 3.925
4.15 4.510265659256655 4.375
4.25 4.300524573053907 4.825
4.3500000000000005 2.964780445441934 5.15
4.45 0.4358514777044486 5.2
4.55 0.0 5.2
4.65 0.0 5.2
4.75 0.1912685499366322 5.225
4.8500000000000005 0.1834627766077743 5.25
4.95 2.113503166134236 5.55
5.050000000000001 2.7075086959008035 5.95
5.15 3.2542335415887025 6.45
5.25 3.9158132526726517 7.075
5.3500000000000005 3.6666592098213906 7.675
5.45 2.699535794386854 8.125
5.550000000000001 0.4418159183005508 8.2
5.65 1.7359846701366766 8.5
5.75 1.7057936323951692 8.8
5.8500000000000005 2.0957934586051774 9.175
5.95 1.3737133594218824 9.425
6.050000000000001 1.8914102948734326 9.775
6.15 2.3922715576273785 10.225
6.25 1.9616626772544443 10.6
6.3500000000000005 3.217950586047316 11.225
6.45 2.9146150889439446 11.8
6.550000000000001 2.4957540423084517 12.3
6.65 1.9665791250671087 12.7
6.75 0.8476320210358735 12.875
6.8500000000000005 0.3579676418347539 12.95
6.95 0.8232397326607366 13.125
7.050000000000001 0.9275000838082473 13.325
7.15 1.6004240956621425 13.675
7.25 0.0 13.675
7.3500000000000005 0.778437570339064 13.85
7.45 0.9882609886033918 14.075
7.550000000000001 0.0 0.0
7.65 0.0 0.0
7.75 0.0 0.0
7.8500000000000005 0.0 0.0
7.95 0.0 0.0
8.05 0.0 0.0
8.15 0.0 0.0
8.25 0.0 0.0
8.35 0.0 0.0
8.450000000000001 0.0 0.0
8.55 0.0 0.0
8.65 0.0 0.0
8.75 0.0 0.0
8.85 0.0 0.0
8.950000000000001 0.0 0.0
9.05 0.0 0.0
9.15 0.0 0.0
9.25 0.0 0.0
9.35 0.0 0.0
9.450000000000001 0.0 0.0
9.55 0.0 0.0
9.65 0.0 0.0
9.75 0.0 0.0
9.850000000000001 0.0 0.0
9.950000000000001 0.0 0.0
10.05 0.0 0.0
